from_coordinate,from_taz,to_coordinate,to_taz,departure_time
36.199524 -86.748876,4703700000172,36.144672 -86.803064,4703700000445,1516629859635
36.17305 -86.749509,4703700000684,36.141969 -86.806068,4703700000448,1516631483506
36.136733 -86.894873,4703700000550,36.143494 -86.811862,4703700000453,1516631518567
36.171106 -86.741783,4703700000186,36.145816 -86.799116,4703700000434,1516632546143
36.171106 -86.741783,4703700000186,36.141969 -86.806068,4703700000448,1516632483461
36.135976 -86.802143,4703700000462,36.143494 -86.811862,4703700000453,1516632476944
36.122857 -86.911601,4703700000549,36.141969 -86.806068,4703700000448,1516631949437
36.16206 -86.790572,4703700000714,36.144672 -86.803064,4703700000445,1516632983573
36.070677 -86.940722,4703700000578,36.143494 -86.811862,4703700000453,1516630963171
36.170573 -86.782068,4703700000694,36.141969 -86.806068,4703700000448,1516632795897
36.170573 -86.782068,4703700000694,36.145816 -86.799116,4703700000434,1516629601441
36.073243 -86.928698,4703700000578,36.141969 -86.806068,4703700000448,1516631934609
36.12648 -86.753942,4703700000480,36.140998 -86.813493,4703700000453,1516631238219
36.12648 -86.753942,4703700000480,36.141969 -86.806068,4703700000448,1516629943580
36.12648 -86.753942,4703700000480,36.144672 -86.803064,4703700000445,1516630953005
36.06437 -86.915319,4703700000563,36.143494 -86.811862,4703700000453,1516631395608
36.131198 -86.821208,4703700000456,36.143494 -86.811862,4703700000453,1516629876527
36.117874 -86.784505,4703700000476,36.143494 -86.811862,4703700000453,1516632690698
36.117874 -86.784505,4703700000476,36.144672 -86.803064,4703700000445,1516632268644
36.125172 -86.808434,4703700000468,36.141969 -86.806068,4703700000448,1516632661894
36.190622 -86.795607,4703700000237,36.145816 -86.799116,4703700000434,1516631048157
36.154544 -86.798537,4703700000723,36.143494 -86.811862,4703700000453,1516630390780
36.139184 -86.833225,4703700000223,36.145816 -86.799116,4703700000434,1516632022241
36.08547 -86.907131,4703700000540,36.143494 -86.811862,4703700000453,1516629797706
36.17355 -86.764317,4703700000180,36.144672 -86.803064,4703700000445,1516629904686
36.158327 -86.825675,4703700000230,36.140998 -86.813493,4703700000453,1516631243003
36.141076 -86.820655,4703700000450,36.143494 -86.811862,4703700000453,1516630882275
36.033858 -86.775395,4703700000604,36.145816 -86.799116,4703700000434,1516632222522
36.111697 -86.809978,4703700000511,36.141969 -86.806068,4703700000448,1516629819220
36.06437 -86.915319,4703700000563,36.144672 -86.803064,4703700000445,1516632875437
36.140791 -86.821412,4703700000450,36.144672 -86.803064,4703700000445,1516630886993
36.148845 -86.809186,4703700000443,36.145816 -86.799116,4703700000434,1516630837070
36.130858 -86.813791,4703700000469,36.140998 -86.813493,4703700000453,1516630679981
36.190622 -86.795607,4703700000237,36.145816 -86.799116,4703700000434,1516630475587
36.133604 -86.803219,4703700000462,36.144672 -86.803064,4703700000445,1516629771293
36.134873 -86.811428,4703700000460,36.141969 -86.806068,4703700000448,1516632226102
36.134873 -86.811428,4703700000460,36.143494 -86.811862,4703700000453,1516631741451
36.134805 -86.815957,4703700000464,36.141969 -86.806068,4703700000448,1516632308740
36.192926 -86.710133,4703700000166,36.145816 -86.799116,4703700000434,1516631464037
36.192926 -86.710133,4703700000166,36.145816 -86.799116,4703700000434,1516632943642
36.192926 -86.710133,4703700000166,36.144672 -86.803064,4703700000445,1516630946742
36.147443 -86.856398,4703700000528,36.143494 -86.811862,4703700000453,1516630375037
36.179546 -86.79166,4703700000699,36.143494 -86.811862,4703700000453,1516630477949
36.228551 -86.737544,4703700000135,36.144672 -86.803064,4703700000445,1516632294769
36.145154 -86.889896,4703700000212,36.143494 -86.811862,4703700000453,1516632460142
36.121404 -86.805815,4703700000510,36.141969 -86.806068,4703700000448,1516630105144
36.13466 -86.895752,4703700000550,36.143494 -86.811862,4703700000453,1516631252340
36.13466 -86.895752,4703700000550,36.144672 -86.803064,4703700000445,1516632410179
36.045182 -86.738254,4703700000647,36.141969 -86.806068,4703700000448,1516630098915
36.148845 -86.809186,4703700000443,36.143494 -86.811862,4703700000453,1516632440771
36.145942 -86.817752,4703700000450,36.140998 -86.813493,4703700000453,1516631095660
36.125939 -86.843226,4703700000525,36.140998 -86.813493,4703700000453,1516631291171
36.129866 -86.788515,4703700000471,36.141969 -86.806068,4703700000448,1516630087426
36.137143 -86.825041,4703700000457,36.145816 -86.799116,4703700000434,1516633063152
36.139285 -86.813658,4703700000463,36.144672 -86.803064,4703700000445,1516630132906
36.140791 -86.821412,4703700000450,36.141969 -86.806068,4703700000448,1516632908606
36.131198 -86.821208,4703700000456,36.144672 -86.803064,4703700000445,1516631505252
36.17768 -86.793849,4703700000699,36.141969 -86.806068,4703700000448,1516632413765
36.15679 -86.876289,4703700000216,36.141969 -86.806068,4703700000448,1516631278537
36.15679 -86.876289,4703700000216,36.140998 -86.813493,4703700000453,1516629978334
36.174591 -86.788834,4703700000699,36.145816 -86.799116,4703700000434,1516631349233
36.135882 -86.811469,4703700000463,36.143494 -86.811862,4703700000453,1516629752215
36.126997 -86.78526,4703700000470,36.145816 -86.799116,4703700000434,1516631400913
36.111741 -86.810567,4703700000511,36.144672 -86.803064,4703700000445,1516629737114
36.046044 -86.728189,4703700000650,36.140998 -86.813493,4703700000453,1516632534492
36.137431 -86.796478,4703700000436,36.140998 -86.813493,4703700000453,1516631543856
36.283301 -86.721849,4703700000112,36.141969 -86.806068,4703700000448,1516629870649
36.14799 -86.624193,4703700000370,36.145816 -86.799116,4703700000434,1516632049003
36.152469 -86.719808,4703700000755,36.144672 -86.803064,4703700000445,1516630812333
36.152469 -86.719808,4703700000755,36.141969 -86.806068,4703700000448,1516632937460
36.144542 -86.855644,4703700000528,36.144672 -86.803064,4703700000445,1516631031909
36.098543 -86.824689,4703700000519,36.144672 -86.803064,4703700000445,1516631069562
36.043912 -86.639686,4703700000385,36.145816 -86.799116,4703700000434,1516631461351
36.138472 -86.777215,4703700000426,36.141969 -86.806068,4703700000448,1516631339517
36.138472 -86.777215,4703700000426,36.144672 -86.803064,4703700000445,1516632596079
36.126673 -86.795018,4703700000465,36.140998 -86.813493,4703700000453,1516631194636
36.147241 -86.815629,4703700000454,36.140998 -86.813493,4703700000453,1516631831133
36.122823 -86.629016,4703700000374,36.140998 -86.813493,4703700000453,1516631087733
36.122823 -86.629016,4703700000374,36.141969 -86.806068,4703700000448,1516630966771
36.106454 -86.723743,4703700000495,36.145816 -86.799116,4703700000434,1516630354276
36.033858 -86.775395,4703700000604,36.144672 -86.803064,4703700000445,1516631573148
36.152676 -86.782134,4703700000707,36.140998 -86.813493,4703700000453,1516630380702
36.115484 -86.795115,4703700000508,36.144672 -86.803064,4703700000445,1516633128996
36.140088 -86.84078,4703700000223,36.145816 -86.799116,4703700000434,1516630542217
36.141544 -86.820735,4703700000450,36.140998 -86.813493,4703700000453,1516629907278
36.123781 -86.760347,4703700000478,36.143494 -86.811862,4703700000453,1516630803670
36.123781 -86.760347,4703700000478,36.144672 -86.803064,4703700000445,1516630600775
36.123781 -86.760347,4703700000478,36.143494 -86.811862,4703700000453,1516631853112
36.144553 -86.819492,4703700000450,36.143494 -86.811862,4703700000453,1516630025812
36.144553 -86.819492,4703700000450,36.144672 -86.803064,4703700000445,1516633144766
36.152377 -86.789701,4703700000716,36.145816 -86.799116,4703700000434,1516631414278
36.133238 -86.88337,4703700000531,36.144672 -86.803064,4703700000445,1516631950843
36.133238 -86.88337,4703700000531,36.145816 -86.799116,4703700000434,1516633107966
36.158433 -86.848112,4703700000220,36.141969 -86.806068,4703700000448,1516629719132
36.158433 -86.848112,4703700000220,36.140998 -86.813493,4703700000453,1516630089421
36.158433 -86.848112,4703700000220,36.145816 -86.799116,4703700000434,1516632031118
36.153139 -86.783449,4703700000707,36.145816 -86.799116,4703700000434,1516630153045
36.08248 -86.75725,4703700000613,36.144672 -86.803064,4703700000445,1516631053594
36.133446 -86.818392,4703700000464,36.141969 -86.806068,4703700000448,1516629726080
36.096452 -86.926423,4703700000556,36.141969 -86.806068,4703700000448,1516630934723
36.106472 -86.723758,4703700000495,36.143494 -86.811862,4703700000453,1516632198957
36.106472 -86.723758,4703700000495,36.143494 -86.811862,4703700000453,1516629856667
36.338678 -86.775286,4703700000061,36.144672 -86.803064,4703700000445,1516631361990
36.083616 -86.603259,4703700000350,36.143494 -86.811862,4703700000453,1516630976627
36.163252 -86.785411,4703700000731,36.143494 -86.811862,4703700000453,1516631536531
36.144553 -86.819492,4703700000450,36.141969 -86.806068,4703700000448,1516632804228
36.144485 -86.860632,4703700000529,36.143494 -86.811862,4703700000453,1516629661381
36.179665 -86.638295,4703700000301,36.141969 -86.806068,4703700000448,1516631959033
36.179665 -86.638295,4703700000301,36.141969 -86.806068,4703700000448,1516632134468
36.122857 -86.911601,4703700000549,36.143494 -86.811862,4703700000453,1516632775917
36.19467 -86.712479,4703700000166,36.140998 -86.813493,4703700000453,1516631921865
36.226057 -86.742364,4703700000136,36.140998 -86.813493,4703700000453,1516632075633
36.134349 -86.830849,4703700000457,36.145816 -86.799116,4703700000434,1516632938061
36.198351 -86.678168,4703700000277,36.140998 -86.813493,4703700000453,1516632308095
36.112331 -86.918269,4703700000542,36.141969 -86.806068,4703700000448,1516633070485
36.072681 -86.947601,4703700000575,36.143494 -86.811862,4703700000453,1516633034777
36.12595 -86.842022,4703700000525,36.140998 -86.813493,4703700000453,1516632086218
36.12595 -86.842022,4703700000525,36.141969 -86.806068,4703700000448,1516629968726
36.114067 -86.803143,4703700000509,36.143494 -86.811862,4703700000453,1516631481532
36.131742 -86.850889,4703700000533,36.145816 -86.799116,4703700000434,1516632749649
36.197747 -86.750942,4703700000149,36.141969 -86.806068,4703700000448,1516632395081
36.197747 -86.750942,4703700000149,36.141969 -86.806068,4703700000448,1516631081548
36.197747 -86.750942,4703700000149,36.140998 -86.813493,4703700000453,1516630843652
36.13466 -86.895752,4703700000550,36.145816 -86.799116,4703700000434,1516632793435
36.170128 -86.754784,4703700000686,36.141969 -86.806068,4703700000448,1516630544088
36.132229 -86.803445,4703700000460,36.145816 -86.799116,4703700000434,1516631689208
36.132229 -86.803445,4703700000460,36.145816 -86.799116,4703700000434,1516632492034
36.13008 -86.819836,4703700000456,36.145816 -86.799116,4703700000434,1516631705198
36.08581 -87.000499,4703700000554,36.140998 -86.813493,4703700000453,1516632496557
36.08581 -87.000499,4703700000554,36.145816 -86.799116,4703700000434,1516632263934
36.14243 -86.813296,4703700000453,36.145816 -86.799116,4703700000434,1516629809306
36.083616 -86.603259,4703700000350,36.140998 -86.813493,4703700000453,1516630536813
36.083616 -86.603259,4703700000350,36.141969 -86.806068,4703700000448,1516632518392
36.133407 -86.811144,4703700000460,36.141969 -86.806068,4703700000448,1516631992597
36.078282 -86.766703,4703700000594,36.145816 -86.799116,4703700000434,1516632942010
36.112518 -86.924815,4703700000549,36.140998 -86.813493,4703700000453,1516631758341
36.142946 -86.805338,4703700000448,36.140998 -86.813493,4703700000453,1516631877050
36.098543 -86.824689,4703700000519,36.140998 -86.813493,4703700000453,1516631208169
36.044903 -86.723463,4703700000676,36.145816 -86.799116,4703700000434,1516632760186
36.144269 -86.87057,4703700000529,36.141969 -86.806068,4703700000448,1516631154696
36.111215 -86.736672,4703700000489,36.143494 -86.811862,4703700000453,1516632619891
36.263735 -86.766447,4703700000120,36.144672 -86.803064,4703700000445,1516631330555
36.098877 -86.922305,4703700000543,36.145816 -86.799116,4703700000434,1516632427995
36.151544 -86.795065,4703700000720,36.141969 -86.806068,4703700000448,1516631218872
36.153123 -86.80493,4703700000441,36.143494 -86.811862,4703700000453,1516629653172
36.126041 -86.803567,4703700000465,36.140998 -86.813493,4703700000453,1516630841684
36.125939 -86.843226,4703700000525,36.140998 -86.813493,4703700000453,1516630961681
36.125939 -86.843226,4703700000525,36.140998 -86.813493,4703700000453,1516631083067
36.142035 -86.82011,4703700000450,36.144672 -86.803064,4703700000445,1516630187762
36.073096 -86.937135,4703700000578,36.140998 -86.813493,4703700000453,1516631211270
36.166325 -86.824542,4703700000234,36.143494 -86.811862,4703700000453,1516631820295
36.135625 -86.803836,4703700000462,36.141969 -86.806068,4703700000448,1516629987424
36.146154 -86.80883,4703700000446,36.144672 -86.803064,4703700000445,1516630784337
36.145286 -86.801586,4703700000445,36.140998 -86.813493,4703700000453,1516631162551
36.120819 -86.807284,4703700000510,36.144672 -86.803064,4703700000445,1516632857952
36.143513 -86.819562,4703700000450,36.144672 -86.803064,4703700000445,1516629906784
36.132229 -86.803445,4703700000460,36.145816 -86.799116,4703700000434,1516632628239
36.132229 -86.803445,4703700000460,36.145816 -86.799116,4703700000434,1516631306304
36.125172 -86.808434,4703700000468,36.145816 -86.799116,4703700000434,1516629716788
36.140563 -86.85699,4703700000528,36.144672 -86.803064,4703700000445,1516629966591
36.087629 -86.891731,4703700000562,36.144672 -86.803064,4703700000445,1516630715835
36.087629 -86.891731,4703700000562,36.145816 -86.799116,4703700000434,1516629944589
36.074579 -86.929216,4703700000557,36.141969 -86.806068,4703700000448,1516632565576
36.114345 -86.917524,4703700000542,36.140998 -86.813493,4703700000453,1516632630683
36.114345 -86.917524,4703700000542,36.140998 -86.813493,4703700000453,1516632798765
36.002507 -86.693919,4703700000671,36.143494 -86.811862,4703700000453,1516632302948
36.002507 -86.693919,4703700000671,36.141969 -86.806068,4703700000448,1516631887785
36.134791 -86.802393,4703700000462,36.144672 -86.803064,4703700000445,1516631201963
36.082912 -86.900205,4703700000540,36.143494 -86.811862,4703700000453,1516631212671
36.138974 -86.831622,4703700000457,36.145816 -86.799116,4703700000434,1516630655240
36.083465 -86.919284,4703700000540,36.144672 -86.803064,4703700000445,1516630365622
36.18957 -86.750089,4703700000173,36.140998 -86.813493,4703700000453,1516630239477
36.18957 -86.750089,4703700000173,36.140998 -86.813493,4703700000453,1516630673237
36.153123 -86.80493,4703700000441,36.145816 -86.799116,4703700000434,1516633121498
36.131198 -86.821208,4703700000456,36.141969 -86.806068,4703700000448,1516632817183
36.048891 -86.705134,4703700000662,36.140998 -86.813493,4703700000453,1516632772170
36.048891 -86.705134,4703700000662,36.143494 -86.811862,4703700000453,1516631856052
36.132229 -86.803445,4703700000460,36.141969 -86.806068,4703700000448,1516631478449
36.132229 -86.803445,4703700000460,36.143494 -86.811862,4703700000453,1516633183823
36.07457 -86.929217,4703700000557,36.141969 -86.806068,4703700000448,1516630637734
36.081897 -86.904034,4703700000540,36.144672 -86.803064,4703700000445,1516632444637
36.081897 -86.904034,4703700000540,36.145816 -86.799116,4703700000434,1516630530350
36.074995 -86.729304,4703700000620,36.145816 -86.799116,4703700000434,1516631275741
